class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Seven,0.289345384,0.70472306,5.15E-07,0.329927593,0.637981951,-0.021817015,0.34395659,0.524138868,-0.023507623,0.324236035,0.43646279,-0.025406966,0.313260972,0.3628034,-0.026340555,0.314739645,0.49471578,0.001411147,0.319218814,0.420012265,-0.014978716,0.321791172,0.37121582,-0.024720794,0.325058669,0.320617974,-0.029982643,0.284146726,0.493539035,0.002057368,0.293184757,0.402437568,-0.02148772,0.302727342,0.342631102,-0.032822657,0.312180787,0.285750985,-0.036214996,0.25156486,0.508148968,-0.002039467,0.262411624,0.439879209,-0.044547673,0.279113621,0.521612763,-0.047762219,0.290875763,0.586426079,-0.036024466,0.218384773,0.534213126,-0.006898816,0.237169594,0.486548424,-0.042198911,0.256527603,0.546143115,-0.043108992,0.2664949,0.597286105,-0.034490332
Seven,0.287194252,0.705810606,4.93E-07,0.327391535,0.638370335,-0.022960573,0.33894968,0.525236964,-0.024548873,0.319923997,0.436136723,-0.025997747,0.310563207,0.360569835,-0.026592318,0.312980682,0.499503613,-0.000270055,0.315921962,0.425557941,-0.016567621,0.317357928,0.377432793,-0.026402833,0.319030523,0.326702178,-0.031881656,0.282821119,0.498839915,0.001261803,0.290206194,0.407877117,-0.02167823,0.298376352,0.34915328,-0.032913093,0.306342274,0.293464184,-0.036625151,0.250766546,0.513291299,-0.001999363,0.260466874,0.445610493,-0.043184638,0.276238352,0.524973273,-0.0465708,0.287146032,0.588631451,-0.035451781,0.218317404,0.537749827,-0.006249328,0.236134559,0.489024699,-0.040189859,0.253037542,0.546333313,-0.041354839,0.261108547,0.596328914,-0.033437144
Seven,0.285166174,0.713624418,5.00E-07,0.325689524,0.643123925,-0.021050302,0.333643764,0.528077126,-0.021025781,0.316215813,0.437300235,-0.02154923,0.305373192,0.358436286,-0.020856418,0.31198433,0.506613016,0.012605934,0.316266209,0.430777669,0.001104442,0.31644401,0.383276224,-0.006549529,0.316758454,0.333312035,-0.011265788,0.283470124,0.50669688,0.013994485,0.288525641,0.418716252,-0.004849336,0.293941289,0.361240178,-0.015670067,0.298806429,0.305601656,-0.019686755,0.251751274,0.52290982,0.009895327,0.259108394,0.456041187,-0.028852787,0.274299026,0.53400296,-0.034382541,0.283961475,0.592491269,-0.025340458,0.219978288,0.545865178,0.00491666,0.235549629,0.499340475,-0.028255966,0.252545655,0.556234777,-0.031899065,0.260931015,0.602005363,-0.02633962
Seven,0.281802803,0.719507039,5.13E-07,0.323861033,0.650423408,-0.021091867,0.331718296,0.537182748,-0.020115584,0.316925585,0.444818318,-0.019996464,0.306589812,0.366817474,-0.01847741,0.311638713,0.513797581,0.016758958,0.315304637,0.435749829,0.006936521,0.31458661,0.385831833,-0.000206288,0.313425392,0.334570885,-0.005102396,0.283578515,0.512433171,0.018277006,0.287508518,0.424238622,0.000173257,0.292480201,0.364188343,-0.011433918,0.296075791,0.306640655,-0.016299129,0.251989275,0.527638972,0.013981986,0.257463455,0.457754672,-0.0250552,0.272636414,0.535119593,-0.032242052,0.281532347,0.594136775,-0.02428367,0.220116705,0.548908055,0.008742047,0.233174473,0.500935555,-0.025506195,0.248618603,0.555277467,-0.031191424,0.255799621,0.599964857,-0.027180655
Seven,0.27888909,0.724822462,5.05E-07,0.324229598,0.652245402,-0.022341369,0.331829548,0.542587817,-0.02091147,0.315601557,0.450362265,-0.020459633,0.303247273,0.37246263,-0.018483583,0.315300167,0.51921159,0.021276843,0.319029123,0.441896528,0.013430427,0.316827953,0.390011787,0.006999101,0.314467698,0.337997794,0.002333862,0.287160128,0.517353952,0.023609312,0.289483368,0.429092586,0.007421204,0.29299444,0.366723508,-0.00407003,0.295519382,0.307954758,-0.009101643,0.255491585,0.532345951,0.019545155,0.259348363,0.459857851,-0.019069217,0.272732675,0.536149502,-0.028240737,0.279985309,0.595003784,-0.021571221,0.223371372,0.551140308,0.014420243,0.234905481,0.499188662,-0.02048507,0.248851672,0.553594291,-0.028145436,0.25501895,0.599834085,-0.025615234
Seven,0.275355548,0.735456049,4.54E-07,0.316341966,0.675635576,-0.029172644,0.330751091,0.572849035,-0.033687998,0.321739256,0.48013255,-0.03654281,0.30755654,0.403500974,-0.037674945,0.32089293,0.531933427,-0.00610151,0.322172135,0.452989817,-0.023372149,0.317637026,0.397413611,-0.034786556,0.312780052,0.343368053,-0.041874316,0.291044772,0.523838282,-0.001642981,0.294365197,0.437233955,-0.026502062,0.294641405,0.372415423,-0.040640727,0.295432061,0.312859476,-0.046686374,0.257301748,0.533983409,-0.002088512,0.258354008,0.469654173,-0.043646246,0.268030405,0.544016242,-0.048237961,0.27476573,0.603166997,-0.038286086,0.223788753,0.553948402,-0.004139401,0.232177138,0.507360756,-0.039396226,0.243980393,0.561197281,-0.041936256,0.249747738,0.607407093,-0.034991574
Seven,0.26283133,0.74168402,4.34E-07,0.301472872,0.704990506,-0.031418055,0.320411205,0.633020997,-0.043190431,0.30704093,0.570768893,-0.053289875,0.290136665,0.520589471,-0.061900035,0.32177645,0.540300906,-0.017163651,0.324535042,0.46072948,-0.036028173,0.320463955,0.405519485,-0.049011879,0.315788805,0.353992105,-0.056785785,0.29016456,0.531649709,-0.013913647,0.294211954,0.446001351,-0.037973583,0.291740268,0.381658792,-0.052589361,0.289203614,0.32241863,-0.058886051,0.255931526,0.542313755,-0.014770146,0.257329732,0.485087812,-0.052612808,0.263208985,0.557802975,-0.057603009,0.266406864,0.613518596,-0.04916364,0.221367583,0.564034045,-0.017510252,0.228096887,0.519474447,-0.048012074,0.236971349,0.571117938,-0.048098337,0.241073951,0.615692198,-0.040228687
Seven,0.252105951,0.741958976,3.89E-07,0.288776368,0.715147138,-0.037604842,0.310733438,0.648111343,-0.052905228,0.309845626,0.579358697,-0.065318428,0.306531072,0.516844749,-0.075881414,0.31946829,0.548975289,-0.024266511,0.32034111,0.469932258,-0.046956405,0.313632071,0.41358009,-0.062631935,0.308484644,0.361769378,-0.07242132,0.287052214,0.535109758,-0.018965345,0.288743883,0.449935973,-0.046978962,0.282842308,0.38610971,-0.064262286,0.279552549,0.327914566,-0.072433896,0.25244984,0.541635513,-0.018141141,0.248864561,0.48573336,-0.059940055,0.250722498,0.558106005,-0.066153809,0.253994584,0.616040289,-0.058402549,0.218248799,0.560240746,-0.019653631,0.219861805,0.519390047,-0.055182863,0.226202279,0.574242175,-0.057469271,0.231254503,0.621761501,-0.050453961
Seven,0.249787986,0.748585701,2.95E-07,0.28968367,0.704709888,-0.027536742,0.310491532,0.616819501,-0.034461912,0.301423073,0.530254304,-0.039834999,0.292599201,0.452503085,-0.043335993,0.316561222,0.553947151,-0.008246894,0.317167312,0.471354723,-0.02508625,0.308139026,0.413495004,-0.036288891,0.300232053,0.361368418,-0.043022372,0.283851624,0.542268515,-0.005761553,0.286076814,0.458317041,-0.029225145,0.279824615,0.390679955,-0.043878168,0.27490139,0.332424998,-0.050605569,0.248671934,0.548322618,-0.007365446,0.245627046,0.489678442,-0.046314199,0.247328758,0.562832236,-0.050614998,0.24879922,0.620714784,-0.041662037,0.212047085,0.566241205,-0.010436838,0.2167487,0.516709864,-0.044148065,0.222985253,0.57131201,-0.044990156,0.225815594,0.618245661,-0.037190706
Seven,0.243170232,0.744589806,3.27E-07,0.282358736,0.700182498,-0.039420862,0.302125037,0.605322599,-0.048633512,0.292071223,0.510139704,-0.053843267,0.282625139,0.420600533,-0.056244116,0.314602762,0.549325764,-0.008708725,0.313863248,0.469189435,-0.025334604,0.303649426,0.413591325,-0.03729596,0.29503122,0.36205554,-0.04507935,0.281555235,0.53783828,-0.000168805,0.281843722,0.456498921,-0.023674404,0.275096744,0.391337872,-0.038861793,0.269370139,0.334907115,-0.046026461,0.246498048,0.543481827,0.002208443,0.241387114,0.487553209,-0.040598206,0.243751451,0.565355957,-0.048436075,0.246517867,0.622722149,-0.040961098,0.210937694,0.55745101,0.002164895,0.214593217,0.515694499,-0.037365999,0.220788777,0.57456249,-0.043463208,0.225799143,0.620006084,-0.038807005
Seven,0.245003968,0.746206522,3.20E-07,0.282001138,0.695301354,-0.043644294,0.299747229,0.606428742,-0.054677114,0.2909742,0.51194787,-0.061540477,0.279800504,0.42582804,-0.065692,0.315935105,0.551944911,-0.008820695,0.314470083,0.473218381,-0.02684211,0.303647339,0.41772446,-0.040845938,0.294574112,0.366848141,-0.050011981,0.283713549,0.541600168,0.001549668,0.281882793,0.460537434,-0.02428459,0.273795635,0.395064801,-0.042692758,0.26744625,0.33764407,-0.051993515,0.24916333,0.547423124,0.005086386,0.242032856,0.491467267,-0.039927792,0.241545528,0.565602005,-0.05140768,0.242632911,0.624638855,-0.046013724,0.214651108,0.558699429,0.005836418,0.213354439,0.514981031,-0.034651108,0.216343313,0.56691277,-0.04307878,0.220246077,0.611230552,-0.040284641
Seven,0.245508403,0.744365752,3.44E-07,0.282401711,0.693765342,-0.042030592,0.302003205,0.606998384,-0.051820945,0.294300854,0.515326619,-0.057469878,0.282835484,0.430730641,-0.060322583,0.315094024,0.550173759,-0.006325356,0.313822359,0.471707225,-0.022228658,0.303669065,0.417491823,-0.034768466,0.295335025,0.367604733,-0.042899348,0.282660931,0.539885581,0.003788596,0.280743361,0.458637178,-0.018961672,0.273596793,0.393102974,-0.03513965,0.267757893,0.336989641,-0.042945191,0.247914016,0.546059847,0.007070981,0.240704477,0.494393975,-0.035546031,0.242100507,0.569685042,-0.046161667,0.244716883,0.626520276,-0.040428121,0.213252962,0.557379782,0.007641778,0.213615745,0.519210875,-0.031325724,0.218168661,0.573674262,-0.039251637,0.223659843,0.616776943,-0.036147401
Seven,0.246409222,0.747854948,4.07E-07,0.284304351,0.694640517,-0.049769431,0.301125288,0.605013132,-0.062466338,0.292057276,0.512331426,-0.070114627,0.279544443,0.421903551,-0.074487783,0.316369355,0.550359607,-0.007327877,0.314802557,0.472687513,-0.02497731,0.304996401,0.418074727,-0.039307166,0.296306878,0.368181765,-0.048551604,0.28373611,0.542836964,0.005917045,0.282475889,0.461944818,-0.020228703,0.275600106,0.395724624,-0.039304018,0.268555105,0.337533057,-0.048440371,0.248426855,0.549442589,0.011064806,0.241537169,0.495169193,-0.035842124,0.244387686,0.571726561,-0.049497698,0.247477606,0.629411936,-0.044617761,0.21354875,0.557713866,0.012871964,0.214321464,0.518975019,-0.02966327,0.220170036,0.574071527,-0.040547043,0.226264194,0.618428588,-0.039091557
Seven,0.248492017,0.746945143,3.94E-07,0.289043695,0.683234334,-0.041117098,0.304568619,0.588181317,-0.048504267,0.292930782,0.496300936,-0.05282693,0.282331526,0.406178772,-0.054187179,0.317168415,0.54847455,0.006827739,0.316204071,0.474326372,-0.007505637,0.306845903,0.420528412,-0.020902248,0.298261911,0.37077269,-0.029937698,0.284260273,0.541103005,0.016111799,0.283637315,0.459414363,-0.008118546,0.276628554,0.394985139,-0.028136158,0.268491298,0.34159106,-0.037748348,0.248453781,0.549040198,0.017749164,0.240848333,0.495971203,-0.027510263,0.245192036,0.574489355,-0.041671585,0.249534294,0.632338822,-0.037053432,0.212364241,0.560360909,0.016737511,0.213810176,0.522807181,-0.024493255,0.22121793,0.580040216,-0.034901172,0.228931069,0.624188602,-0.033117641
Seven,0.249811366,0.750931561,4.28E-07,0.288581491,0.694226742,-0.04380637,0.304136157,0.601615548,-0.053739961,0.296346843,0.507816553,-0.059940353,0.286294609,0.414929092,-0.063253529,0.316381156,0.552862823,0.000304891,0.316455036,0.478996336,-0.013863618,0.308721304,0.422970116,-0.02585789,0.302473038,0.372723579,-0.033877969,0.28397727,0.544898987,0.011188385,0.283683658,0.465610385,-0.011270988,0.278078973,0.400033653,-0.028166709,0.272816926,0.342103779,-0.036211271,0.248083666,0.552877486,0.01446589,0.243300185,0.498981684,-0.029296121,0.247770548,0.574932158,-0.04154541,0.251781732,0.630739093,-0.036414362,0.212333053,0.564496517,0.014923441,0.215082645,0.52475965,-0.025414255,0.222945884,0.581413567,-0.034846026,0.23018828,0.626731217,-0.032667097
Seven,0.253319412,0.740487456,4.58E-07,0.294186711,0.684751332,-0.046023246,0.309968293,0.59174633,-0.058583688,0.298677742,0.499416023,-0.066661909,0.285926461,0.409924865,-0.071663462,0.318359941,0.548579037,-0.014986479,0.317096412,0.473880589,-0.037081439,0.309349388,0.420978189,-0.053479046,0.302546203,0.369793594,-0.064326972,0.284316182,0.540805817,-0.004510982,0.285668492,0.468408614,-0.038553406,0.2803469,0.402008593,-0.060743485,0.274921566,0.344069034,-0.071896784,0.247744679,0.548087835,-0.00072336,0.243979931,0.503145397,-0.050264627,0.248869047,0.577479243,-0.059852678,0.254220635,0.63123548,-0.052602135,0.211952463,0.559713185,-2.54E-05,0.215197012,0.529900551,-0.043057978,0.224446401,0.587454081,-0.050887953,0.232404932,0.628426552,-0.047312964
Seven,0.253199846,0.746165216,4.48E-07,0.292082518,0.71076417,-0.045067687,0.312260985,0.630040884,-0.059672453,0.310298026,0.548495829,-0.069514997,0.303608775,0.473631084,-0.076878622,0.317450196,0.555460334,-0.023711434,0.319295198,0.477284402,-0.045897301,0.312814415,0.42187798,-0.06094845,0.306942016,0.37148416,-0.069998927,0.2855165,0.544680297,-0.013308049,0.288571447,0.467502773,-0.042949539,0.283670425,0.399644524,-0.060545087,0.279405236,0.338630438,-0.068587758,0.250197947,0.551341593,-0.008900964,0.247386619,0.500611305,-0.05444172,0.251034021,0.571548939,-0.063179873,0.255092472,0.627273619,-0.056002464,0.215080649,0.564024985,-0.007326564,0.218497798,0.525624156,-0.04713783,0.226243675,0.58073014,-0.053328194,0.232417241,0.626072347,-0.048686851
Seven,0.258378416,0.752542853,4.02E-07,0.300934583,0.699567139,-0.03037706,0.318999559,0.602199972,-0.036268089,0.310803682,0.514156401,-0.040495791,0.299242496,0.434333324,-0.042808957,0.316205144,0.557326913,-0.004801846,0.320468605,0.4805502,-0.021752423,0.316248447,0.426310539,-0.033595353,0.31237179,0.373936772,-0.041307993,0.284029841,0.547098339,-0.001004585,0.287982285,0.469255984,-0.027667494,0.284996748,0.40391165,-0.045123406,0.282801598,0.343313187,-0.053679142,0.248271719,0.554421782,-0.002014333,0.247790903,0.500535786,-0.044630047,0.254741549,0.575742483,-0.050584391,0.260431528,0.631155908,-0.042055164,0.212199941,0.571254611,-0.004705692,0.218562648,0.529357433,-0.040842377,0.229243457,0.58616221,-0.04360079,0.235944539,0.630715787,-0.037176084
Seven,0.267890602,0.746249855,5.02E-07,0.311474025,0.684593916,-0.024232546,0.324899971,0.570702434,-0.026297666,0.312433183,0.482003808,-0.028441858,0.308248073,0.399428189,-0.029518379,0.303376704,0.539118946,0.005972803,0.308496445,0.46873349,-0.008682079,0.309645891,0.417926222,-0.019183783,0.310583413,0.367822707,-0.025624581,0.272947788,0.538631141,0.006971864,0.281312406,0.456253916,-0.013934703,0.287524879,0.399354398,-0.027276883,0.292501688,0.34515056,-0.033155721,0.240426064,0.552250922,0.002563343,0.249624699,0.496381819,-0.037548386,0.262509316,0.571828842,-0.04461959,0.270616531,0.628038347,-0.036799233,0.207290977,0.574720979,-0.002951809,0.221964389,0.535698235,-0.036800064,0.237627625,0.591254175,-0.040723089,0.246597096,0.636886716,-0.035509538
Seven,0.275697559,0.748196244,5.98E-07,0.317594886,0.685045242,-0.022123829,0.331318974,0.579508066,-0.024061499,0.316292375,0.498539716,-0.026877591,0.302195609,0.427752614,-0.028626155,0.298763663,0.533286393,0.00462523,0.304597259,0.468171179,-0.012809354,0.309294879,0.417047292,-0.024420014,0.314439356,0.36949861,-0.030524898,0.267712086,0.532434225,0.004759504,0.279993922,0.452240765,-0.019914029,0.293006867,0.394427001,-0.032865003,0.305324376,0.340660095,-0.036734514,0.234100103,0.547484159,-0.000352164,0.249200553,0.489732176,-0.04540598,0.268523306,0.568580449,-0.051627208,0.281420439,0.63234514,-0.040739123,0.199557841,0.576357603,-0.006157606,0.222771108,0.531660497,-0.044045892,0.246121064,0.589216471,-0.047187902,0.259453207,0.641775668,-0.039246108
Seven,0.287267447,0.745004117,6.27E-07,0.325002939,0.682598293,-0.020117359,0.336368144,0.583039701,-0.024981586,0.314837188,0.516782403,-0.031224597,0.292743325,0.466716707,-0.036511108,0.297002643,0.522966206,-0.000150561,0.305417538,0.45815289,-0.02022511,0.311252713,0.408533543,-0.033277947,0.317836106,0.361044228,-0.040086534,0.264563829,0.526483417,-0.001932707,0.278911203,0.449046612,-0.029405655,0.295480013,0.392212272,-0.042950805,0.311145246,0.336732686,-0.047034036,0.230499938,0.54634428,-0.008272284,0.25279811,0.491413176,-0.053746801,0.2763533,0.571388364,-0.058533024,0.292042047,0.63651228,-0.046894711,0.197133154,0.580919862,-0.015219661,0.225531429,0.535286546,-0.051614944,0.252956748,0.588808298,-0.05286184,0.268728971,0.639799058,-0.04382769
Seven,0.297096908,0.742090464,7.02E-07,0.329633296,0.664157271,-0.015526541,0.332942069,0.54923749,-0.019594351,0.323021024,0.467495263,-0.02646514,0.321189612,0.392712176,-0.03288383,0.281036079,0.517371416,0.006022124,0.29504171,0.453205764,-0.018803541,0.309023082,0.398603141,-0.035801176,0.323965192,0.348726928,-0.043790512,0.252572745,0.525889814,0.002193665,0.270263553,0.448791981,-0.027385484,0.293860942,0.391146421,-0.041477598,0.316342801,0.337488443,-0.044784568,0.223742887,0.549346685,-0.006669906,0.260195524,0.506313086,-0.050735317,0.288898081,0.581542015,-0.05390637,0.307498872,0.640489578,-0.041070025,0.196022123,0.583720505,-0.016175734,0.234008431,0.542549014,-0.04781229,0.26299867,0.589663982,-0.046090141,0.278939128,0.632797718,-0.035255905
Seven,0.303545237,0.74951297,7.83E-07,0.333669305,0.660044611,-0.003140165,0.329981297,0.542176962,-0.004706869,0.321771622,0.456501424,-0.012577612,0.324614972,0.375850976,-0.019959832,0.263932586,0.510112703,0.027644489,0.284139991,0.439145416,0.004614405,0.302943438,0.381899595,-0.014036448,0.322545081,0.329487383,-0.024374103,0.239439279,0.521549404,0.016043626,0.267449677,0.443060279,-0.011701487,0.297855705,0.385245085,-0.027654119,0.324631721,0.331241727,-0.032815836,0.218028307,0.549744129,-0.000458483,0.271531016,0.501793504,-0.038303729,0.297324598,0.585031569,-0.038225722,0.309234679,0.64225018,-0.025614582,0.200296521,0.58574295,-0.017621776,0.25269559,0.541477144,-0.042980459,0.274589837,0.596469343,-0.037925649,0.279610634,0.637544692,-0.026174944
Seven,0.313953757,0.738981128,7.24E-07,0.332889318,0.644868731,-0.006591498,0.325936854,0.529110372,-0.012516994,0.320448816,0.452411294,-0.021419324,0.327638566,0.375883639,-0.029661262,0.242458314,0.498292804,0.000954734,0.275467038,0.425550938,-0.023197744,0.300110728,0.371683747,-0.041358516,0.322969526,0.325550258,-0.051689941,0.218157023,0.517341435,-0.007250115,0.264904797,0.437356114,-0.034088533,0.297933072,0.382578313,-0.046116155,0.324213058,0.331343591,-0.049789637,0.205361962,0.549913645,-0.018060841,0.276055813,0.50501436,-0.049830567,0.301546931,0.580933332,-0.044467319,0.311578661,0.63518703,-0.030881137,0.203212127,0.589703023,-0.030115815,0.259872258,0.550794005,-0.051519528,0.284483314,0.594541013,-0.044276927,0.29349035,0.628054261,-0.0317607
Seven,0.319758445,0.744020045,7.01E-07,0.334203809,0.64315778,-0.000922018,0.325092942,0.537451267,-0.006541439,0.321701795,0.458306938,-0.01645817,0.325984627,0.382345915,-0.026026687,0.22982128,0.517369747,0.005480141,0.274212182,0.429450691,-0.017561715,0.304296643,0.372353256,-0.037422772,0.330151975,0.323605835,-0.050414301,0.210033149,0.536101699,-0.006795246,0.269573569,0.439022958,-0.034145147,0.304691553,0.379407823,-0.049023133,0.330355883,0.328791857,-0.055574436,0.205390975,0.567214727,-0.020749018,0.284599692,0.501675546,-0.050817292,0.310494542,0.57725966,-0.046056859,0.315785587,0.633841574,-0.034685574,0.212057233,0.605296791,-0.0356493,0.27445811,0.549538493,-0.056366906,0.298195124,0.59483397,-0.048486508,0.302886546,0.632925034,-0.036427177
